country,year,program,stage,process_group,source_url,source_table_id,rank,size,farm_cws,farmer_representative,region,score,download_status,download_error,lot_number,lot_size,high_bid,total_value,high_bidder_s,producer,variety,process,weight_kg,farm,farmer,process_variety,weight_lbs,company_name,farm_name,bid_lb,winner,buyer_s_location,altitude_masl,ranking,price_per_lb,total_price,origin,buyer,na,na_2,na_3,na_4,na_5,na_6,na_7,na_8,na_9,na_10,na_11,na_12,na_13,na_14,na_15,weight_lb,final_bid_lb,processing,lot_no,coffee_washing_station_name,coffee_washing_station_owner,variety_processing,boxes,weight,bid,high_bidder,owner,size_30kg_boxes,hight_bid,high_bid_lb,business_name,farmer_name,farmer_organization,zone,woreda,lot_lbs,size_lbs,weights_kg,altitude_m,estimated_weight_kg,proceso,variedad,winners,weigth_kg,lot,lb,size_69kg_bags,origin_of_buyer,wight_lb,farmer_representetive,farmer_en,farm_en
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.50,success,NA,NA,NA,$15.20,"$4,523.82",NA,NA,NA,NA,NA,La Fortuna,NA,NA,297.6237,"MUSEO Co., Ltd. / BIROSO COFFEE / Harucobeans (South Korea)",NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.44,success,NA,NA,NA,$14.10,"$5,906.21",NA,NA,NA,NA,NA,Diamante,NA,NA,418.8778,Valley Coffee Roasters（山谷咖啡）(Mainland China),NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.44,success,NA,NA,NA,$26.50,"$11,684.38",NA,NA,NA,NA,NA,La Roca,NA,NA,440.924,ECOFARM COFFEE (CHINA) for 有容乃大 SmallArmsBigHeart/ June’s Garden Coffee北京六月花园咖啡 (Mainland China),NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.28,success,NA,NA,NA,$13.30,"$12,315.00",NA,NA,NA,NA,NA,La Piragua,NA,NA,925.9404,honu加藤珈琲店株式会社 (Japan),NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.22,success,NA,NA,NA,$13.10,"$5,920.55",NA,NA,NA,NA,NA,El Refugio,NA,NA,451.9471,BPC for Coffee Fiel (South Korea),NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.11,success,NA,NA,NA,$13.30,"$4,251.61",NA,NA,NA,NA,NA,El Cairo,NA,NA,319.6699,Wataru for Coffee County (Japan),NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,87.06,success,NA,NA,NA,$14.60,"$6,759.36",NA,NA,NA,NA,NA,La Siberia,NA,NA,462.9702,mychem (South Korea),NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,2023,COE,auction,NA,https://allianceforcoffeeexcellence.org/colombia-2023/,2,NA,NA,NA,NA,NA,,success,NA,NA,NA,$22.89,"$363,792.30",NA,NA,NA,NA,NA,,NA,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2017,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-coe-2017/,2,30,7,El Pino 2017,Esteban Josué Zamora Picado,"-, Tarrazú",85.24,success,NA,30,7,$6.00/lb,"$6,388.98",Kasai Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2017,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-coe-2017/,2,31,7,Finca Doña Maria 2017,Grupo Los Grande de Copey S.A.,"-, Tarrazú",85.06,success,NA,31,7,$5.60/lb,"$5,963.05",Kasai Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2017,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-coe-2017/,2,32,7,Finca Los Higuerones 2017,Régulo Ureña Chacón,"-, Brunca",84.82,success,NA,32,7,$7.20/lb,"$7,666.78","Wataru & Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2017,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-coe-2017/,2,Stats:,Stats:,,,,,success,NA,,21,$6.27/lb,"$20,018.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2018,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2018/,2,37,14,VYG SAN JUANILLO,VYG SAN JUANILLO,Valle Occidental,85.74,success,NA,37,"2,017.23",$5.60/lb,"$11,296.49","Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2018,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2018/,2,38,8,Pie-san,Luis Alberto Monge Ureña,Tarrazu,85.65,success,NA,38,"1,062.63",$6.15/lb,"$6,535.17",Wataru for Cafetenango,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2018,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2018/,2,39,11,La Torre,Francisco Javier Arrieta Brenes,Valle Occidental,85.53,success,NA,39,"1,525.60",$4.30/lb,"$6,560.08","Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2018,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2018/,2,40,15,Fidel,Marlene Brenes Morera,Valle Occidental,85.47,success,NA,40,"2,127.46",$4.50/lb,"$9,573.57","Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2018,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2018/,2,41,8,El Higuerón,Marlen Barrantes Zuñiga,Valle Occidental,85.32,success,NA,41,"1,071.45",$6.00/lb,"$6,428.70","Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2019,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2019/,2,NW,NA,NA,NA,"Grecia, San Isidro",86.94,success,NA,NA,NA,$5.40/lb,"$4,107.29","GSC International Co., Ltd.",NA,NA,NA,345,Colima,Fernando Castro Jimenez,"Natural, Typica lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2019,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2019/,2,NW,NA,NA,NA,San Ramon- Piedades Sur,85.97,success,NA,NA,NA,$8.60/lb,"$12,153.43",Latorre & Dutch Coffee Traders,NA,NA,NA,641,El Socorro,Luis Eduardo Campos Varela,"Anaeróbic, F1 Centro-americano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2019,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2019/,2,NW,NA,NA,NA,"Birrí, Heredia",85.75,success,NA,NA,NA,$4.60/lb,"$5,080.88",Kasai Coffee,NA,NA,NA,501,La Margarita,Heinz Ferdinand Hoffmann,"Washed, F1 Centro-americano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2019,NW,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2019/,2,NW,NA,NA,NA,,Totals,success,NA,NA,NA,$6.51/lb,"$21,341.60",,NA,NA,NA,1487,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,1a,NA,NA,NA,NA,90.27,success,NA,NA,NA,$66.90,"$26,547.93",NA,NA,NA,NA,NA,Don Mayo La Loma,NA,NA,396.83,"Maruyama Coffee, Thoth Coffee, Cometeer, Mesh Coffee, Snow Beans Coffee, Orsir Coffee( Taiwan)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,1b,NA,NA,NA,NA,90.27,success,NA,NA,NA,$70.10,"$27,817.78",NA,NA,NA,NA,NA,Don Mayo La Loma,NA,NA,396.83,Fisher Coffee / 北京六月花园咖啡 / MANNER COFFEE (China) / Seng Pan Coffee International Ltd.誠品咖啡 / Taster’s Coffee / 广州犀咖烘焙有限公司 / 领地 La Finca / 弥翼 / Latorre & Dutch Coffee (China),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,2a,NA,NA,NA,NA,90.14,success,NA,NA,NA,$45.20,"$20,926.24",NA,NA,NA,NA,NA,El Cedro,NA,NA,462.97,Kyokuto Fadie Corporation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,2b,NA,NA,NA,NA,90.14,success,NA,NA,NA,$45.20,"$20,926.24",NA,NA,NA,NA,NA,El Cedro,NA,NA,462.97,Hisashi Yamamoto Coffee INC. (Unir),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,3,NA,NA,NA,NA,89.55,success,NA,NA,NA,$35.20,"$37,248.99",NA,NA,NA,NA,NA,Don Cayito,NA,NA,"1,058.21","MUSEO Co., Ltd. // Songdo Coffee // ABRI COFFEE FACTORY // Marty’s Coffee // TXT Coffee (.txt) // Cygnus Coffee // liike coffee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,4,NA,NA,NA,NA,89.18,success,NA,NA,NA,$32.00,"$25,397.10",NA,NA,NA,NA,NA,FCJ Volcan Azul El Cedro,NA,NA,793.66,ONYX COFFEE LAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,5,NA,NA,NA,NA,89.14,success,NA,NA,NA,$25.10,"$23,240.84",NA,NA,NA,NA,NA,Santa Teresa,NA,NA,925.93,Terarosa (Haksan Co. Ltd),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,6,NA,NA,NA,NA,88.66,success,NA,NA,NA,$22.10,"$21,924.75",NA,NA,NA,NA,NA,Finca Ines,NA,NA,992.07,Curve Specialty coffee Roastery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,7,NA,NA,NA,NA,88.59,success,NA,NA,NA,$19.10,"$17,685.26",NA,NA,NA,NA,NA,Emanuel,NA,NA,925.93,Campos Coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,8,NA,NA,NA,NA,88.57,success,NA,NA,NA,$16.10,"$22,361.29",NA,NA,NA,NA,NA,Finca Tacacal,NA,NA,"1,388.90","THE DRIP CO., LTD. / AGCOFFEE / RYANS COFFEE ROASTERS / KONGGAGE COFFEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,9,NA,NA,NA,NA,88.55,success,NA,NA,NA,$20.11,"$13,300.35",NA,NA,NA,NA,NA,Agua y Manto,NA,NA,661.38,Sarutahiko Coffee Inc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,10,NA,NA,NA,NA,88.5,success,NA,NA,NA,$16.20,"$19,285.78",NA,NA,NA,NA,NA,La Isla,NA,NA,"1,190.48",Kaffebrenneriet As,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,11,NA,NA,NA,NA,88.23,success,NA,NA,NA,$15.00,"$15,873.15",NA,NA,NA,NA,NA,Finca Licho,NA,NA,"1,058.21",Blooms Ltd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,12,NA,NA,NA,NA,88,success,NA,NA,NA,$25.60,"$20,317.70",NA,NA,NA,NA,NA,Volcan Azul Cipresal,NA,NA,793.66,Sulalat Coffee Trading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,13,NA,NA,NA,NA,87.95,success,NA,NA,NA,$19.90,"$15,135.74",NA,NA,NA,NA,NA,Finca Dagoberto,NA,NA,760.59,Terarosa (Haksan Co. Ltd),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,14,NA,NA,NA,NA,87.86,success,NA,NA,NA,$19.20,"$15,238.27",NA,NA,NA,NA,NA,Sin Limites,NA,NA,793.66,"Tri-Up Coffee, Taster’s Coffee 饕選咖啡, Good Cup Coffee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,15,NA,NA,NA,NA,87.82,success,NA,NA,NA,$17.10,"$15,833.40",NA,NA,NA,NA,NA,Quebrada Grande,NA,NA,925.93,AL QAHWA AL ARABIAH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,2020,COE,auction,NA,https://allianceforcoffeeexcellence.org/costa-rica-2020/,1,16,NA,NA,NA,NA,87.77,success,NA,NA,NA,$15.10,"$15,978.97",NA,NA,NA,NA,NA,Finca La Ladera,NA,NA,"1,058.21","Bohemian (An-am), ESCUDO Coffee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
