country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,rank_key,entry_rank,farm_key,producer_key,entry_key
Bolivia,2009,Not classified,NA,2,92.05,Café Sima del Jaguar A,Braulio Luque Yana,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,2,2,cafe sima del jaguar a,braulio luque yana,Bolivia|2009|Not classified|NA|2
Bolivia,2009,Not classified,NA,3,91.62,Café Monterrey,Valentin Choquehuanca Aduviri,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,3,3,cafe monterrey,valentin choquehuanca aduviri,Bolivia|2009|Not classified|NA|3
Bolivia,2009,Not classified,NA,4,91.38,Café Jacaranda,Cruz Elias Choconapi,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,4,4,cafe jacaranda,cruz elias choconapi,Bolivia|2009|Not classified|NA|4
Bolivia,2009,Not classified,NA,5,90.9,Café Alan Coffe,Luis Yujra Arismende,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,5,5,cafe alan coffe,luis yujra arismende,Bolivia|2009|Not classified|NA|5
Bolivia,2009,Not classified,NA,6,90.71,Café Central,Luis Huayhua Chiji,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,6,6,cafe central,luis huayhua chiji,Bolivia|2009|Not classified|NA|6
Bolivia,2009,Not classified,NA,7,90.17,Café Mondono,Carmelo Mamani Titirico,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,7,7,cafe mondono,carmelo mamani titirico,Bolivia|2009|Not classified|NA|7
Bolivia,2009,Not classified,NA,8,89.12,Café Palmeiras 3,Mario Mamani Machaca,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,8,8,cafe palmeiras 3,mario mamani machaca,Bolivia|2009|Not classified|NA|8
Bolivia,2009,Not classified,NA,9,87.95,Café Origen,Damian Huanca Flores,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,9,9,cafe origen,damian huanca flores,Bolivia|2009|Not classified|NA|9
Bolivia,2009,Not classified,NA,10,87.52,Café Gelen,Ayda Titirico Hilari,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,10,10,cafe gelen,ayda titirico hilari,Bolivia|2009|Not classified|NA|10
Bolivia,2009,Not classified,NA,11,86.62,Café COACS Ltda. Aurelio,Eugenia Condori Mamani,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,11,11,cafe coacs ltda aurelio,eugenia condori mamani,Bolivia|2009|Not classified|NA|11
Bolivia,2009,Not classified,NA,12,86.33,Café Kantuta,Rosendo Quispe Tintaya,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,12,12,cafe kantuta,rosendo quispe tintaya,Bolivia|2009|Not classified|NA|12
Bolivia,2009,Not classified,NA,13,86.26,Café Cooperativa San Ignacio…,Anacleto Uluri Luque,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,13,13,cafe cooperativa san ignacio,anacleto uluri luque,Bolivia|2009|Not classified|NA|13
Bolivia,2009,Not classified,NA,14,86.12,Café Primavera II,Agustina Machaca Quispe,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,14,14,cafe primavera ii,agustina machaca quispe,Bolivia|2009|Not classified|NA|14
Bolivia,2009,Not classified,NA,15,85.81,Café Cooperativa San Ignacio V,Juan Coaquira Mamani,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,15,15,cafe cooperativa san ignacio v,juan coaquira mamani,Bolivia|2009|Not classified|NA|15
Bolivia,2009,Not classified,NA,16,85.6,Café Wara Wara III,Lucila Isidora Quispe de Quispe,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,16,16,cafe wara wara iii,lucila isidora quispe de quispe,Bolivia|2009|Not classified|NA|16
Bolivia,2009,Not classified,NA,17,85.57,Café Frente a Illimani II,Santusa Lucana de Mamani,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,17,17,cafe frente a illimani ii,santusa lucana de mamani,Bolivia|2009|Not classified|NA|17
Bolivia,2009,Not classified,NA,18,85.24,Café Flor de Mayo,Pedro Castro Conurana,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,18,18,cafe flor de mayo,pedro castro conurana,Bolivia|2009|Not classified|NA|18
Bolivia,2009,Not classified,NA,19,85.24,Café Golondrina,Celso David Mayta Quispe,NA,NA,"Colonia Copacabana, Rural Caranavi, Province of Caranavi",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,19,19,cafe golondrina,celso david mayta quispe,Bolivia|2009|Not classified|NA|19
Bolivia,2009,Not classified,NA,20,85.21,Café Picaflor,Valentina Flores de M.,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,20,20,cafe picaflor,valentina flores de m,Bolivia|2009|Not classified|NA|20
Bolivia,2009,Not classified,NA,21,85.17,Café Alto Asuncion,Eleuteria Villca Salvador,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,21,21,cafe alto asuncion,eleuteria villca salvador,Bolivia|2009|Not classified|NA|21
Bolivia,2009,Not classified,NA,22,85.14,Café Rio Cumbre de la Selva,Gabriel Chura Uluri,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,22,22,cafe rio cumbre de la selva,gabriel chura uluri,Bolivia|2009|Not classified|NA|22
Bolivia,2009,Not classified,NA,23,85,Café Primavera,Victor Quispe Mamani,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,23,23,cafe primavera,victor quispe mamani,Bolivia|2009|Not classified|NA|23
Bolivia,2009,Not classified,NA,24,84.95,Café Oro,Teodocia Castro Conurana,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,24,24,cafe oro,teodocia castro conurana,Bolivia|2009|Not classified|NA|24
Bolivia,2009,Not classified,NA,25,84.81,Café El Sombral,Damian W. Condori Poma,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,25,25,cafe el sombral,damian w condori poma,Bolivia|2009|Not classified|NA|25
Bolivia,2009,Not classified,NA,26,84.69,Café Rudi,Franklin Cahuapaza Ticona,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,26,26,cafe rudi,franklin cahuapaza ticona,Bolivia|2009|Not classified|NA|26
Bolivia,2009,Not classified,NA,27,84.6,Café Flor de Mayo I,Felipe Sacaca Diaz,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,27,27,cafe flor de mayo i,felipe sacaca diaz,Bolivia|2009|Not classified|NA|27
Bolivia,2009,Not classified,NA,28,84.33,Café Sofia,Sofia Quisbert Castillo,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,28,28,cafe sofia,sofia quisbert castillo,Bolivia|2009|Not classified|NA|28
Bolivia,2009,Not classified,NA,29,84.33,Café Flor Rosa,Martha Ojeda Mamani,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,29,29,cafe flor rosa,martha ojeda mamani,Bolivia|2009|Not classified|NA|29
Bolivia,2009,Not classified,NA,30,84.21,Café Flor de B,Sebastian Olori Huanca,NA,NA,"Caranavi, Yungas of La Paz",https://allianceforcoffeeexcellence.org/bolivia-2009/,FALSE,Not reported,30,30,cafe flor de b,sebastian olori huanca,Bolivia|2009|Not classified|NA|30
Brazil,1999,Not classified,NA,1,0,Alterosa,Cláudio Carvalho Ottoni,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,1,1,alterosa,claudio carvalho ottoni,Brazil|1999|Not classified|NA|1
Brazil,1999,Not classified,NA,2,0,Machado,Alex Nogueira Nannetti,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,2,2,machado,alex nogueira nannetti,Brazil|1999|Not classified|NA|2
Brazil,1999,Not classified,NA,3,0,Coromandel,Agostinho Francischini,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,3,3,coromandel,agostinho francischini,Brazil|1999|Not classified|NA|3
Brazil,1999,Not classified,NA,4,0,Rio Paranaíba,Teruo Watanabe,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,4,4,rio paranaiba,teruo watanabe,Brazil|1999|Not classified|NA|4
Brazil,1999,Not classified,NA,5,0,Conceição de Rio Verde,Gustavo Gomes Fernandes,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,5,5,conceicao de rio verde,gustavo gomes fernandes,Brazil|1999|Not classified|NA|5
Brazil,1999,Not classified,NA,6,0,Estrela do Sul,Carlo Diamante,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,6,6,estrela do sul,carlo diamante,Brazil|1999|Not classified|NA|6
Brazil,1999,Not classified,NA,7,0,Coromandel,Áureo Ferreira,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,7,7,coromandel,aureo ferreira,Brazil|1999|Not classified|NA|7
Brazil,1999,Not classified,NA,8,0,Presidente Olegário,Kenzo Nagano,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,8,8,presidente olegario,kenzo nagano,Brazil|1999|Not classified|NA|8
Brazil,1999,Not classified,NA,9,0,Poços de Caldas,Anna Helena Mariani Bittencourt,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,9,9,pocos de caldas,anna helena mariani bittencourt,Brazil|1999|Not classified|NA|9
Brazil,1999,Not classified,NA,10,0,São Sebastião da Grama,Lindolpho de Carvalho Dias,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-1999/,FALSE,Not reported,10,10,sao sebastiao da grama,lindolpho de carvalho dias,Brazil|1999|Not classified|NA|10
Brazil,2000,Not classified,NA,1,0,Santa Catarina,Ceci Maria de Faria,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,1,1,santa catarina,ceci maria de faria,Brazil|2000|Not classified|NA|1
Brazil,2000,Not classified,NA,2,0,Rainha,Luis Fernando de Carvalho Dias,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,2,2,rainha,luis fernando de carvalho dias,Brazil|2000|Not classified|NA|2
Brazil,2000,Not classified,NA,3,0,Cachoeira do Cambuí,Ailton Santos,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,3,3,cachoeira do cambui,ailton santos,Brazil|2000|Not classified|NA|3
Brazil,2000,Not classified,NA,4,0,Cachoeira,Lindolpho de Carvalho Dias,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,4,4,cachoeira,lindolpho de carvalho dias,Brazil|2000|Not classified|NA|4
Brazil,2000,Not classified,NA,5,0,Lambari,Ana Helenna M. Bittencourt,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,5,5,lambari,ana helenna m bittencourt,Brazil|2000|Not classified|NA|5
Brazil,2000,Not classified,NA,6,0,Serra das Cabeças,José Habib Nascif,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,6,6,serra das cabecas,jose habib nascif,Brazil|2000|Not classified|NA|6
Brazil,2000,Not classified,NA,7,0,Sertãozinho,Roberto Irineu Marinho,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,7,7,sertaozinho,roberto irineu marinho,Brazil|2000|Not classified|NA|7
Brazil,2000,Not classified,NA,8,0,Pero,João Carlos Peres Romero,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,8,8,pero,joao carlos peres romero,Brazil|2000|Not classified|NA|8
Brazil,2000,Not classified,NA,9,0,Bom Jardim,Julia de Faria,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,9,9,bom jardim,julia de faria,Brazil|2000|Not classified|NA|9
Brazil,2000,Not classified,NA,10,0,Bom Jardim,Maria Cristina T. Figueiredo,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,10,10,bom jardim,maria cristina t figueiredo,Brazil|2000|Not classified|NA|10
Brazil,2000,Not classified,NA,11,0,Invernada,Rodrigo Dias Cambraia,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,11,11,invernada,rodrigo dias cambraia,Brazil|2000|Not classified|NA|11
Brazil,2000,Not classified,NA,12,0,Sítio São José,Higino Frederico,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,12,12,sitio sao jose,higino frederico,Brazil|2000|Not classified|NA|12
Brazil,2000,Not classified,NA,13,0,Taquaruçu,Cia Agropecuária Monte Alegre,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,13,13,taquarucu,cia agropecuaria monte alegre,Brazil|2000|Not classified|NA|13
Brazil,2000,Not classified,NA,14,0,Pântano,José Aparecido Naimeg,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,14,14,pantano,jose aparecido naimeg,Brazil|2000|Not classified|NA|14
Brazil,2000,Not classified,NA,15,0,Sítio Primavera,Fernando Garcia Favaro,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,15,15,sitio primavera,fernando garcia favaro,Brazil|2000|Not classified|NA|15
Brazil,2000,Not classified,NA,16,0,Sítio São João,José Carlos Bérgamo,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,16,16,sitio sao joao,jose carlos bergamo,Brazil|2000|Not classified|NA|16
Brazil,2000,Not classified,NA,17,0,Volta Redonda,Kendy Shimada,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,17,17,volta redonda,kendy shimada,Brazil|2000|Not classified|NA|17
Brazil,2000,Not classified,NA,18,0,Santa Clara,Hélio Carvalho Garcia,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2000/,FALSE,Not reported,18,18,santa clara,helio carvalho garcia,Brazil|2000|Not classified|NA|18
Brazil,2001,Not classified,NA,1,0,Santa Terezinha,Paulo Sérgio de Almeida e irmãos,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,1,1,santa terezinha,paulo sergio de almeida e irmaos,Brazil|2001|Not classified|NA|1
Brazil,2001,Not classified,NA,2,0,da Pedra,José Clênio Pereira,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,2,2,da pedra,jose clenio pereira,Brazil|2001|Not classified|NA|2
Brazil,2001,Not classified,NA,3,0,Rainha,Luis Fernando de Carvalho Dias,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,3,3,rainha,luis fernando de carvalho dias,Brazil|2001|Not classified|NA|3
Brazil,2001,Not classified,NA,4,0,Boa Vista,Daterra Atividades Rurais Ltda,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,4,4,boa vista,daterra atividades rurais ltda,Brazil|2001|Not classified|NA|4
Brazil,2001,Not classified,NA,5,0,Sítio Boa Sorte,Gelson Bissoli,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,5,5,sitio boa sorte,gelson bissoli,Brazil|2001|Not classified|NA|5
Brazil,2001,Not classified,NA,6,0,São José,Carlos Roberto Martins Aguiar,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,6,6,sao jose,carlos roberto martins aguiar,Brazil|2001|Not classified|NA|6
Brazil,2001,Not classified,NA,7,0,Castelhana,Diogo Tudela Neto,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,7,7,castelhana,diogo tudela neto,Brazil|2001|Not classified|NA|7
Brazil,2001,Not classified,NA,8,0,Sítio Bom Destino,Guarino Bissoli,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,8,8,sitio bom destino,guarino bissoli,Brazil|2001|Not classified|NA|8
Brazil,2001,Not classified,NA,9,0,Serra das Cabeças,Paulo Augusto Caram Nascif,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,9,9,serra das cabecas,paulo augusto caram nascif,Brazil|2001|Not classified|NA|9
Brazil,2001,Not classified,NA,10,0,São Domingos,Armando Santos,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,10,10,sao domingos,armando santos,Brazil|2001|Not classified|NA|10
Brazil,2001,Not classified,NA,11,0,Wagner,Wagner Crivelenti Ferrero,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,11,11,wagner,wagner crivelenti ferrero,Brazil|2001|Not classified|NA|11
Brazil,2001,Not classified,NA,12,0,Sol do Paraguassú,Agrosol Agropecuaria Sol Ltda,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,12,12,sol do paraguassu,agrosol agropecuaria sol ltda,Brazil|2001|Not classified|NA|12
Brazil,2001,Not classified,NA,13,0,Samambaia,Henrique Dias Cambraia,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,13,13,samambaia,henrique dias cambraia,Brazil|2001|Not classified|NA|13
Brazil,2001,Not classified,NA,14,0,Estancia Tijuco Preto 01,José Favaro,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,14,14,estancia tijuco preto 01,jose favaro,Brazil|2001|Not classified|NA|14
Brazil,2001,Not classified,NA,15,0,Capoeirinha,Ipanema Agrícola Ltda,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,15,15,capoeirinha,ipanema agricola ltda,Brazil|2001|Not classified|NA|15
Brazil,2001,Not classified,NA,16,0,Vargem Grande,Anésio Contini,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,16,16,vargem grande,anesio contini,Brazil|2001|Not classified|NA|16
Brazil,2001,Not classified,NA,17,0,Recreio,Joaquim José de Carvalho Dias,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,17,17,recreio,joaquim jose de carvalho dias,Brazil|2001|Not classified|NA|17
Brazil,2001,Not classified,NA,18,0,Horacinópolis,Tacio Medrado Mattos,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/,FALSE,Not reported,18,18,horacinopolis,tacio medrado mattos,Brazil|2001|Not classified|NA|18
Brazil,2002,Not classified,NA,1,-1,Faz. Água Limpa I (José…,–,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,1,1,faz agua limpa i jose,,Brazil|2002|Not classified|NA|1
Brazil,2002,Not classified,NA,2,-1,Faz. Santa Helena,–,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,2,2,faz santa helena,,Brazil|2002|Not classified|NA|2
Brazil,2002,Not classified,NA,3,-1,Faz. Santa Terezinha,–,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,3,3,faz santa terezinha,,Brazil|2002|Not classified|NA|3
Brazil,2002,Not classified,NA,4,-1,Faz. Transwal,–,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,4,4,faz transwal,,Brazil|2002|Not classified|NA|4
Brazil,2002,Not classified,NA,5,-1,Sítio Grota São Pedro,Cláudio Carneiro Pinto,NA,NA,"Carmo de Minas, Minas Gerais",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,5,5,sitio grota sao pedro,claudio carneiro pinto,Brazil|2002|Not classified|NA|5
Brazil,2002,Not classified,NA,6,-1,Faz. Água Limpa II (Jorge…,–,NA,NA,"-, –",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,6,6,faz agua limpa ii jorge,,Brazil|2002|Not classified|NA|6
Brazil,2002,Not classified,NA,7,-1,Fazenda Bela Vista,Luiz Carlos Queiroz,NA,NA,"Mucuge, Bahia",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,7,7,fazenda bela vista,luiz carlos queiroz,Brazil|2002|Not classified|NA|7
Brazil,2002,Not classified,NA,8,-1,Fazenda Cachoeira do Cambuí,Ailton Santos,NA,NA,"Muzambinho, Minas Gerais",https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2002/,FALSE,Not reported,8,8,fazenda cachoeira do cambui,ailton santos,Brazil|2002|Not classified|NA|8
