country,year,rank,farm,process_group,process,variety,process_family,source_url
Guatemala,2018,10,El Socorro,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,11,Chualax,NA,Natural,Geisha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,12,Los Cimientos,NA,Honey,Bourbon,Honey / pulped natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,13,Linda Vista,NA,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,14,Las Macadamias,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,15,Guatalón,NA,Washed,"Pacamara, Maragogype",Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,16,Jauja y Anexos,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,17,El Limonar,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,18,El Zapote,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,19,Calahute Alto,NA,Washed,"Pacamara, Maragogype",Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,20,El Líbano,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,21,Rio Arriba,NA,Honey,Maracaturra,Honey / pulped natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,22,La Esperanza,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,23,San Antonio de Esquipulas y Anexo,NA,Washed,Catuaí,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,24,Santa Clara,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,25,San Guayabá,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,26,El Porvenir,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,27,La Hermosa,NA,Natural,"Pacamara, Geisha",Natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,28,San Rafael Urias Valdes,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,29,San Agustin Las Cañas,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,30,El Muro,NA,Honey,Geisha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,31,El Injerto I,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,32,Antigua Buena Vista y Anexos,NA,Washed,Geisha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,33,La Montañita,NA,Washed,Catuaí,Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2018,34,Santa Cecilia y Anexos,NA,Washed,"Caturra, Catuaí, Bourbon",Washed,https://allianceforcoffeeexcellence.org/guatemala-2018/
Guatemala,2019,1a,Las Macadamias,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,2a,Kalibus la Sierra,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,3a,El Injerto I,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,4,Río Dorado,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,5,Villaure,NA,Washed,Caturra,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,6,Los Lirios,NA,Washed,Typica,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,7,La Reforma y Anexos,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,8,El Morito,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,9,El Centro,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,10,San Antonio Chaguité,NA,Washed,"Gesha, Caturra, Typica",Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,11,Chualax,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,12,Plan de la Vega,NA,Washed,"Caturra, Maragogype, Typica",Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,13,Los Aguacatones,NA,Washed,"Typica, Bourbón, Villa Sarchi",Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,14,Jauja y Anexos,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,15,Guatalon,NA,Washed,"Pacamara, Maragogype",Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,16,El Zapote y Anexos,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,17,Las Rosas,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,18,Santa Irene,NA,Washed,Catuaí,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,19,San Rafael,NA,Washed,Maracaturra,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2019,20,El Libano,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2019/
Guatemala,2021,1a,El Injerto I,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,2a,El Socorro,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,3a,Rosma,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,4,La Reforma Y Anexos,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,5,Las Nubes Y Anexos,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,7,El Zapote Y Anexos,NA,Natural,Java,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,8,Montaña Helada,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,9,Kape´Tenango,NA,Washed,SL-28,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,11,El Amate Y Anexos,NA,Washed,Bourbon,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,12,La Bella,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,13,Ponderosa,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,14,San Patricio El Limon,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,15,El Tambor,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,16,Plan De La Vega,NA,Washed,Bourbon & Caturra,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,18,Bella Elizabeth,NA,Washed,Bourbon & Caturra,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,20,Guatalon,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,21,La Hermosa,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,22,El Refugio,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,23,Miramundo,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,24,El Limonar,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,25,Villaure,NA,Washed,Gesha & Bourbon,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,26,Flor Del Cafe,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,27,Mujba-La Union,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2021,28,El Diamante,NA,Washed,Maragogype,Washed,https://allianceforcoffeeexcellence.org/guatemala-2021/
Guatemala,2022,1A,El Morito,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,2A,El Injerto I,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,3A,Rosma,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,4,La Gran Manzana,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,5,El Paraxaj,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,6,La Labor Y Anexo,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,7,La Reforma Y Anexos,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,8,Mama Cata,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,9,Kalibus La Sierra,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,10,Montaña Helada,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,11,Guatalon,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,12,San Jeronimo Miramar Y Anexo Santa Isabel,NA,Honey,Gesha,Honey / pulped natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,13,Ponderosa,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,14,La Hermosa,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,15,Bella Vista,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,16,El Muñeco,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,17,Hacienda Del Cafe,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,18,Miramundo,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,19,La Bugambilia,NA,Natural,Pacamara,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,20,Chualax,NA,Natural,Gesha,Natural,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,21,Pastores,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,22,Idolia,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,23,El Retiro Del Quisaya,NA,Washed,Gesha,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
Guatemala,2022,24,Puerta Verde,NA,Washed,Pacamara,Washed,https://allianceforcoffeeexcellence.org/guatemala-2022/
